user_id,signup_date,home_country,kyc_status,kyc_method
7705,2024-12-02,US,Verified,Document Upload
7706,2024-08-10,UK,Verified,Utility Bill
7707,2024-05-09,CA,Verified,Utility Bill
7708,2024-11-03,UK,Verified,Document Upload
7709,2024-07-14,CA,Verified,Document Upload
7710,2024-06-29,US,Verified,Document Upload
7711,2024-06-03,UK,Verified,Bank Verification
7712,2024-11-03,US,Failed,Utility Bill
7713,2024-07-26,UK,Pending,Utility Bill
7714,2024-08-24,UK,Pending,Document Upload
7715,2024-12-22,UK,Verified,Bank Verification
7716,2024-11-01,US,Verified,Document Upload
7717,2024-06-16,UK,Verified,Bank Verification
7718,2025-01-07,US,Verified,Bank Verification
7719,2024-07-22,CA,Verified,Document Upload
7720,2025-06-15,UK,Verified,Bank Verification
7721,2025-06-03,CA,Verified,Bank Verification
7722,2025-01-10,UK,Failed,Utility Bill
7723,2024-09-25,UK,Verified,Utility Bill
7724,2024-04-24,US,Failed,Bank Verification
7725,2024-10-05,UK,Verified,Utility Bill
7726,2024-12-06,UK,Failed,Utility Bill
7727,2024-03-19,UK,Failed,Bank Verification
7728,2024-04-06,UK,Verified,Bank Verification
7729,2024-01-02,UK,Verified,Bank Verification
7730,2025-05-28,UK,Verified,Document Upload
7731,2025-01-16,UK,Verified,Document Upload
7732,2024-05-16,CA,Verified,Document Upload
7733,2024-10-19,US,Verified,Document Upload
7734,2024-03-07,US,Verified,Document Upload
7735,2025-03-06,UK,Verified,Bank Verification
7736,2025-02-02,CA,Pending,Utility Bill
7737,2023-11-30,UK,Pending,Bank Verification
7738,2024-11-16,US,Verified,Bank Verification
7739,2025-01-16,UK,Verified,Document Upload
7740,2025-01-21,UK,Failed,Utility Bill
7741,2024-10-12,UK,Verified,Document Upload
7742,2024-10-15,US,Verified,Utility Bill
7743,2024-07-02,UK,Failed,Utility Bill
7744,2024-01-14,US,Verified,Bank Verification
7745,2025-04-24,CA,Verified,Document Upload
7746,2024-05-19,UK,Pending,Utility Bill
7747,2024-11-14,UK,Verified,Bank Verification
7748,2025-04-22,US,Verified,Bank Verification
7749,2024-08-01,UK,Pending,Document Upload
7750,2023-11-30,CA,Verified,Bank Verification
7751,2024-07-23,CA,Verified,Document Upload
7752,2024-05-29,US,Pending,Document Upload
7753,2024-03-07,UK,Failed,Bank Verification
7754,2024-03-14,Unknown,Verified,Bank Verification
7755,2024-05-07,CA,Verified,Document Upload
7756,2024-02-28,UK,Verified,Document Upload
7757,2025-05-29,CA,Verified,Document Upload
7758,2024-01-13,UK,Verified,Bank Verification
7759,2024-01-13,UK,Verified,Document Upload
7760,2024-04-04,UK,Verified,Bank Verification
7761,2024-11-16,CA,Failed,Bank Verification
7762,2025-01-18,UK,Verified,Bank Verification
7763,2023-12-28,UK,Pending,Document Upload
7764,2024-04-21,US,Failed,Utility Bill
7765,2024-09-23,US,Failed,Bank Verification
7766,2024-06-04,UK,Verified,Utility Bill
7767,2024-02-08,US,Verified,Utility Bill
7768,2024-10-26,UK,Verified,Utility Bill
7769,2024-11-23,UK,Verified,Document Upload
7770,2024-02-11,US,Verified,Bank Verification
7771,2024-06-13,UK,Failed,Utility Bill
7772,2025-06-14,CA,Verified,Document Upload
7773,2025-02-18,UK,Failed,Utility Bill
7774,2024-09-06,UK,Verified,Document Upload
7775,2025-03-24,UK,Verified,Bank Verification
7776,2024-02-02,US,Failed,Bank Verification
7777,2024-08-25,CA,Failed,Utility Bill
7778,2024-08-21,US,Verified,Bank Verification
7779,2024-08-15,UK,Verified,Document Upload
7780,2024-11-15,UK,Failed,Bank Verification
7781,2024-08-16,CA,Failed,Utility Bill
7782,2025-04-20,US,Verified,Document Upload
7783,2024-04-30,CA,Verified,Document Upload
7784,2025-03-04,UK,Failed,Utility Bill
7785,2024-12-02,CA,Failed,Utility Bill
7786,2025-01-21,UK,Verified,Bank Verification
7787,2024-04-20,CA,Verified,Utility Bill
7788,2023-12-02,UK,Failed,Utility Bill
7789,2024-02-04,US,Verified,Document Upload
7790,2024-08-12,UK,Verified,Utility Bill
7791,2024-05-22,US,Verified,Utility Bill
7792,2024-12-27,US,Verified,Document Upload
7793,2025-03-23,UK,Verified,Document Upload
7794,2024-02-01,US,Verified,Bank Verification
7795,2024-09-12,CA,Verified,Bank Verification
7796,2024-07-07,CA,Pending,Bank Verification
7797,2025-05-19,CA,Verified,Utility Bill
7798,2025-01-04,US,Failed,Utility Bill
7799,2024-12-13,US,Verified,Document Upload
7800,2024-06-13,UK,Pending,Document Upload
7801,2025-02-01,US,Verified,Document Upload
7802,2025-06-06,UK,Pending,Bank Verification
7803,2025-06-20,UK,Failed,Utility Bill
7804,2024-08-27,UK,Verified,Bank Verification
7805,2024-04-09,US,Verified,Document Upload
7806,2024-08-25,Unknown,Verified,Bank Verification
7807,2023-11-30,US,Verified,Bank Verification
7808,2025-05-12,US,Verified,Document Upload
7809,2024-12-13,UK,Verified,Bank Verification
7810,2024-06-09,US,Verified,Utility Bill
7811,2024-02-28,UK,Verified,Document Upload
7812,2025-06-07,CA,Verified,Document Upload
7813,2024-07-24,UK,Verified,Document Upload
7814,2025-03-02,UK,Pending,Document Upload
7815,2024-01-02,US,Verified,Bank Verification
7816,2024-04-24,UK,Verified,Document Upload
7817,2024-01-09,CA,Pending,Document Upload
7818,2024-11-04,UK,Verified,Utility Bill
7819,2024-03-07,UK,Failed,Utility Bill
7820,2024-05-06,CA,Verified,Bank Verification
7821,2025-01-31,US,Verified,Document Upload
7822,2024-08-17,UK,Verified,Utility Bill
7823,2025-06-13,UK,Failed,Utility Bill
7824,2024-09-29,UK,Pending,Document Upload
7825,2025-02-03,US,Pending,Bank Verification
7826,2024-07-18,US,Verified,Bank Verification
7827,2024-07-26,UK,Verified,Document Upload
7828,2025-06-09,UK,Pending,Document Upload
7829,2024-04-08,UK,Verified,Document Upload
7830,2025-06-19,CA,Verified,Utility Bill
7831,2023-12-17,UK,Verified,Bank Verification
7832,2024-01-03,UK,Failed,Utility Bill
7833,2024-03-22,CA,Failed,Utility Bill
7834,2024-05-23,UK,Verified,Document Upload
7835,2025-06-08,UK,Verified,Bank Verification
7836,2025-03-08,US,Pending,Utility Bill
7837,2024-01-07,UK,Verified,Bank Verification
7838,2024-05-21,UK,Verified,Document Upload
7839,2025-03-03,US,Pending,Bank Verification
7840,2024-01-10,UK,Failed,Bank Verification
7841,2025-02-08,US,Pending,Document Upload
7842,2024-02-29,CA,Verified,Document Upload
7843,2025-02-15,UK,Verified,Document Upload
7844,2024-06-20,UK,Verified,Document Upload
7845,2024-12-06,UK,Verified,Document Upload
7846,2024-08-25,UK,Verified,Utility Bill
7847,2025-01-28,UK,Failed,Utility Bill
7848,2024-07-01,UK,Pending,Document Upload
7849,2025-01-24,UK,Failed,Utility Bill
7850,2025-03-09,UK,Verified,Bank Verification
7851,2025-02-22,US,Verified,Bank Verification
7852,2024-10-09,UK,Failed,Bank Verification
7853,2024-11-04,US,Verified,Bank Verification
7854,2024-02-07,UK,Verified,Document Upload
7855,2025-05-22,CA,Verified,Bank Verification
7856,2024-11-26,UK,Verified,Utility Bill
7857,2025-02-03,UK,Verified,Utility Bill
7858,2025-01-19,CA,Pending,Bank Verification
7859,2024-07-20,UK,Failed,Utility Bill
7860,2024-08-28,US,Verified,Bank Verification
7861,2024-03-21,US,Pending,Utility Bill
7862,2024-03-14,UK,Failed,Document Upload
7863,2024-01-05,US,Failed,Document Upload
7864,2024-02-04,UK,Verified,Document Upload
7865,2024-06-07,Unknown,Verified,Bank Verification
7866,2023-11-29,US,Failed,Utility Bill
7867,2024-02-13,UK,Pending,Document Upload
7868,2023-12-19,CA,Verified,Document Upload
7869,2024-08-09,CA,Verified,Document Upload
7870,2025-04-20,CA,Pending,Bank Verification
7871,2024-01-23,UK,Verified,Document Upload
7872,2024-10-04,US,Verified,Bank Verification
7873,2025-04-18,UK,Pending,Document Upload
7874,2024-08-10,CA,Verified,Document Upload
7875,2024-07-25,US,Verified,Bank Verification
7876,2024-05-30,UK,Verified,Bank Verification
7877,2024-07-30,UK,Verified,Document Upload
7878,2025-04-18,US,Verified,Document Upload
7879,2024-08-02,CA,Verified,Document Upload
7880,2024-11-25,US,Verified,Bank Verification
7881,2025-05-04,US,Verified,Document Upload
7882,2024-11-18,US,Verified,Utility Bill
7883,2024-08-28,UK,Pending,Bank Verification
7884,2024-07-09,US,Failed,Utility Bill
7885,2023-12-11,UK,Verified,Bank Verification
7886,2024-11-22,US,Pending,Bank Verification
7887,2024-04-16,UK,Pending,Bank Verification
7888,2024-12-23,CA,Verified,Utility Bill
7889,2023-12-14,US,Verified,Utility Bill
7890,2025-03-06,UK,Verified,Document Upload
7891,2024-06-23,UK,Verified,Document Upload
7892,2024-06-08,UK,Pending,Document Upload
7893,2025-03-30,UK,Verified,Document Upload
7894,2024-12-26,CA,Failed,Utility Bill
7895,2024-08-26,US,Verified,Utility Bill
7896,2025-02-24,UK,Verified,Utility Bill
7897,2024-06-19,UK,Verified,Utility Bill
7898,2024-01-18,UK,Verified,Bank Verification
7899,2024-09-19,CA,Verified,Bank Verification
7900,2024-11-13,Unknown,Pending,Utility Bill
7901,2025-04-13,UK,Verified,Bank Verification
7902,2025-01-09,CA,Failed,Utility Bill
7903,2024-08-04,UK,Pending,Document Upload
7904,2025-04-30,US,Verified,Bank Verification
7905,2025-06-20,CA,Verified,Document Upload
7906,2024-08-28,UK,Verified,Document Upload
7907,2024-02-19,US,Verified,Document Upload
7908,2024-12-08,US,Verified,Utility Bill
7909,2024-06-20,CA,Verified,Document Upload
7910,2024-07-22,US,Pending,Bank Verification
7911,2024-08-25,US,Verified,Document Upload
7912,2024-12-25,US,Verified,Bank Verification
7913,2025-01-15,US,Verified,Bank Verification
7914,2024-09-26,UK,Verified,Document Upload
7915,2024-08-20,UK,Verified,Document Upload
7916,2025-04-08,US,Verified,Document Upload
7917,2024-03-17,US,Verified,Document Upload
7918,2025-05-16,UK,Pending,Document Upload
7919,2024-02-29,UK,Verified,Document Upload
7920,2024-01-06,US,Verified,Document Upload
7921,2024-02-24,US,Verified,Utility Bill
7922,2024-04-28,US,Pending,Bank Verification
7923,2024-04-26,UK,Verified,Document Upload
7924,2024-10-24,UK,Verified,Bank Verification
7925,2024-08-26,CA,Pending,Document Upload
7926,2025-02-27,UK,Pending,Bank Verification
7927,2024-09-25,UK,Failed,Utility Bill
7928,2024-06-07,US,Verified,Document Upload
7929,2024-11-03,US,Pending,Bank Verification
7930,2024-07-12,CA,Verified,Document Upload
7931,2024-06-24,US,Verified,Bank Verification
7932,2024-07-02,CA,Pending,Document Upload
7933,2024-03-10,CA,Verified,Utility Bill
7934,2023-12-11,CA,Verified,Bank Verification
7935,2024-01-04,CA,Pending,Utility Bill
7936,2024-12-01,UK,Verified,Bank Verification
7937,2024-10-11,CA,Failed,Document Upload
7938,2024-01-08,UK,Verified,Document Upload
7939,2023-12-24,UK,Verified,Bank Verification
7940,2024-10-16,US,Pending,Document Upload
7941,2024-02-14,UK,Verified,Bank Verification
7942,2023-12-13,US,Verified,Utility Bill
7943,2023-12-22,UK,Failed,Utility Bill
7944,2023-12-14,CA,Verified,Bank Verification
7945,2024-07-19,US,Verified,Bank Verification
7946,2024-10-27,UK,Verified,Bank Verification
7947,2024-07-07,US,Pending,Document Upload
7948,2024-09-09,UK,Verified,Bank Verification
7949,2024-12-16,US,Verified,Utility Bill
7950,2024-01-27,CA,Pending,Document Upload
7951,2025-05-26,US,Verified,Document Upload
7952,2024-01-29,UK,Verified,Bank Verification
7953,2024-08-20,CA,Verified,Document Upload
7954,2025-04-27,Unknown,Pending,Bank Verification
7955,2024-01-17,UK,Failed,Bank Verification
7956,2024-09-06,UK,Verified,Document Upload
7957,2024-05-21,UK,Failed,Utility Bill
7958,2025-04-26,UK,Verified,Document Upload
7959,2025-04-15,UK,Verified,Utility Bill
7960,2024-02-24,UK,Verified,Document Upload
7961,2023-12-21,US,Failed,Document Upload
7962,2025-01-18,UK,Verified,Bank Verification
7963,2025-03-03,UK,Verified,Bank Verification
7964,2024-12-15,UK,Verified,Document Upload
7965,2024-06-12,CA,Verified,Bank Verification
7966,2024-12-20,CA,Verified,Bank Verification
7967,2024-01-18,US,Verified,Bank Verification
7968,2024-05-07,US,Verified,Document Upload
7969,2024-06-13,UK,Verified,Document Upload
7970,2024-12-18,UK,Verified,Document Upload
7971,2024-06-09,UK,Verified,Document Upload
7972,2024-10-12,US,Verified,Document Upload
7973,2024-08-29,US,Verified,Utility Bill
7974,2024-02-08,US,Verified,Document Upload
7975,2024-08-21,US,Verified,Utility Bill
7976,2024-10-13,UK,Verified,Document Upload
7977,2024-08-04,US,Verified,Bank Verification
7978,2024-01-14,US,Verified,Bank Verification
7979,2024-07-29,US,Verified,Document Upload
7980,2024-01-15,UK,Verified,Document Upload
7981,2024-05-22,US,Verified,Bank Verification
7982,2024-10-05,US,Verified,Document Upload
7983,2024-08-28,US,Verified,Utility Bill
7984,2025-02-08,US,Verified,Document Upload
7985,2024-08-27,CA,Verified,Bank Verification
7986,2024-01-03,UK,Failed,Bank Verification
7987,2025-01-10,CA,Verified,Bank Verification
7988,2024-08-07,CA,Pending,Utility Bill
7989,2025-03-20,UK,Pending,Document Upload
7990,2024-11-30,UK,Verified,Bank Verification
7991,2025-05-01,UK,Verified,Document Upload
7992,2025-05-18,UK,Verified,Document Upload
7993,2024-01-03,US,Verified,Utility Bill
7994,2024-09-29,UK,Verified,Utility Bill
7995,2024-07-02,UK,Pending,Utility Bill
7996,2025-06-01,US,Verified,Bank Verification
7997,2024-10-07,US,Failed,Document Upload
7998,2024-06-28,UK,Pending,Bank Verification
7999,2025-02-05,UK,Verified,Document Upload
8000,2024-11-08,UK,Verified,Utility Bill
8001,2024-02-02,UK,Verified,Utility Bill
8002,2025-01-05,US,Verified,Document Upload
8003,2024-05-20,UK,Verified,Document Upload
8004,2025-02-15,UK,Pending,Utility Bill
8005,2024-03-16,CA,Failed,Bank Verification
8006,2024-04-15,US,Verified,Document Upload
8007,2024-06-27,UK,Verified,Utility Bill
8008,2024-01-25,UK,Verified,Document Upload
8009,2024-03-23,UK,Failed,Utility Bill
8010,2025-06-16,UK,Pending,Bank Verification
8011,2024-08-14,UK,Verified,Document Upload
8012,2024-08-23,US,Verified,Bank Verification
8013,2024-09-07,UK,Verified,Document Upload
8014,2025-05-07,US,Verified,Utility Bill
8015,2024-03-07,US,Failed,Bank Verification
8016,2025-05-31,US,Verified,Utility Bill
8017,2025-04-22,CA,Verified,Bank Verification
8018,2023-12-08,CA,Verified,Utility Bill
8019,2025-06-10,CA,Verified,Bank Verification
8020,2024-12-24,CA,Verified,Utility Bill
8021,2024-10-27,UK,Verified,Document Upload
8022,2024-08-20,UK,Verified,Document Upload
8023,2025-02-17,US,Verified,Bank Verification
8024,2024-01-23,UK,Verified,Document Upload
8025,2024-10-05,CA,Verified,Document Upload
8026,2024-06-19,UK,Pending,Bank Verification
8027,2024-09-03,US,Verified,Bank Verification
8028,2024-12-03,US,Failed,Utility Bill
8029,2023-12-20,CA,Verified,Bank Verification
8030,2024-05-16,UK,Verified,Utility Bill
8031,2024-10-13,UK,Verified,Document Upload
8032,2024-03-31,UK,Pending,Document Upload
8033,2024-09-29,UK,Verified,Document Upload
8034,2024-06-17,UK,Verified,Bank Verification
8035,2025-05-28,US,Verified,Utility Bill
8036,2024-11-12,US,Verified,Bank Verification
8037,2024-07-10,US,Verified,Bank Verification
8038,2024-04-16,CA,Verified,Document Upload
8039,2024-06-30,US,Verified,Document Upload
8040,2024-11-20,CA,Verified,Utility Bill
8041,2024-04-15,UK,Failed,Utility Bill
8042,2024-11-26,US,Verified,Document Upload
8043,2024-04-10,US,Verified,Utility Bill
8044,2025-01-11,US,Verified,Utility Bill
8045,2025-02-04,UK,Verified,Utility Bill
8046,2023-12-13,US,Verified,Bank Verification
8047,2024-10-15,UK,Verified,Bank Verification
8048,2025-04-13,US,Verified,Document Upload
8049,2024-09-29,UK,Verified,Document Upload
8050,2025-05-21,US,Failed,Bank Verification
8051,2025-01-24,UK,Verified,Bank Verification
8052,2025-01-05,UK,Verified,Document Upload
8053,2024-08-17,UK,Verified,Document Upload
8054,2025-04-11,US,Verified,Bank Verification
8055,2024-03-19,UK,Verified,Bank Verification
8056,2024-11-24,CA,Verified,Bank Verification
8057,2024-01-18,UK,Verified,Document Upload
8058,2024-01-03,UK,Pending,Document Upload
8059,2024-10-28,UK,Verified,Document Upload
8060,2023-12-28,UK,Verified,Bank Verification
8061,2024-04-29,UK,Verified,Bank Verification
8062,2025-02-10,UK,Failed,Utility Bill
8063,2025-01-19,UK,Verified,Document Upload
8064,2025-01-03,CA,Verified,Document Upload
8065,2024-08-11,UK,Pending,Utility Bill
8066,2024-11-03,UK,Verified,Document Upload
8067,2025-04-11,UK,Verified,Bank Verification
8068,2023-12-27,UK,Verified,Document Upload
8069,2025-01-14,CA,Verified,Bank Verification
8070,2025-01-20,US,Verified,Bank Verification
8071,2024-03-12,UK,Verified,Bank Verification
8072,2024-04-12,UK,Verified,Bank Verification
8073,2024-10-08,UK,Verified,Bank Verification
8074,2024-06-21,UK,Verified,Document Upload
8075,2025-04-06,UK,Verified,Bank Verification
8076,2024-02-05,UK,Failed,Utility Bill
8077,2024-12-09,UK,Verified,Bank Verification
8078,2025-01-14,CA,Verified,Document Upload
8079,2024-04-25,CA,Verified,Bank Verification
8080,2024-01-09,UK,Failed,Document Upload
8081,2024-12-12,CA,Pending,Document Upload
8082,2023-11-30,US,Pending,Bank Verification
8083,2024-04-07,CA,Verified,Bank Verification
8084,2024-11-07,UK,Verified,Document Upload
8085,2024-11-25,UK,Pending,Bank Verification
8086,2024-01-04,US,Verified,Bank Verification
8087,2024-05-22,US,Verified,Bank Verification
8088,2024-04-29,UK,Verified,Document Upload
8089,2025-01-27,US,Verified,Document Upload
8090,2025-02-12,UK,Verified,Document Upload
8091,2024-01-30,UK,Pending,Document Upload
8092,2024-10-12,UK,Verified,Document Upload
8093,2024-12-30,UK,Pending,Utility Bill
8094,2025-01-28,UK,Verified,Bank Verification
8095,2024-12-31,UK,Verified,Bank Verification
8096,2024-01-23,UK,Failed,Bank Verification
8097,2025-05-06,UK,Verified,Document Upload
8098,2025-02-10,UK,Verified,Document Upload
8099,2024-04-06,US,Verified,Document Upload
8100,2024-02-06,CA,Verified,Bank Verification
8101,2024-11-14,UK,Verified,Bank Verification
8102,2025-01-14,UK,Verified,Utility Bill
8103,2025-06-09,UK,Verified,Utility Bill
8104,2024-01-29,US,Verified,Bank Verification
8105,2025-05-22,UK,Verified,Document Upload
8106,2024-03-25,UK,Pending,Utility Bill
8107,2024-06-05,UK,Verified,Bank Verification
8108,2024-04-29,CA,Verified,Document Upload
8109,2024-11-23,UK,Verified,Document Upload
8110,2025-01-18,UK,Verified,Document Upload
8111,2024-10-12,US,Pending,Utility Bill
8112,2024-05-08,UK,Failed,Utility Bill
8113,2025-03-27,UK,Verified,Utility Bill
8114,2024-06-28,US,Verified,Bank Verification
8115,2024-05-13,UK,Pending,Utility Bill
8116,2024-12-04,US,Pending,Document Upload
8117,2024-11-09,CA,Failed,Bank Verification
8118,2023-12-06,UK,Verified,Document Upload
8119,2025-05-30,UK,Verified,Utility Bill
8120,2023-12-23,UK,Verified,Document Upload
8121,2024-07-17,UK,Pending,Document Upload
8122,2024-06-13,UK,Verified,Utility Bill
8123,2024-12-18,UK,Pending,Utility Bill
8124,2024-01-20,UK,Verified,Document Upload
8125,2024-02-11,CA,Verified,Bank Verification
8126,2024-12-12,US,Verified,Document Upload
8127,2024-02-20,US,Verified,Document Upload
8128,2025-03-16,UK,Verified,Document Upload
8129,2025-03-24,CA,Failed,Bank Verification
8130,2024-12-12,UK,Failed,Utility Bill
8131,2024-08-05,US,Verified,Document Upload
8132,2024-07-31,US,Verified,Utility Bill
8133,2024-08-20,UK,Verified,Document Upload
8134,2024-01-23,US,Verified,Document Upload
8135,2023-12-20,UK,Verified,Utility Bill
8136,2024-02-28,UK,Verified,Bank Verification
8137,2024-03-17,UK,Pending,Bank Verification
